overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
5.0,These Open Back Headphones Deliver,"If you're looking for closed headphones, the Sennheiser HD 598 Audiophile Headphones with High-Gloss Burl Wood Accents are NOT for you.  On the other hand, the open back design of these headphones is perfect for my needs, providing clear and consistent sounds.  With an open back headphone, you can hear outside sounds and what you're listening to can be heard by others around you.  The sounds through these are clear and true, making them a great asset when listening to spoken word as for transcription purposes.  Because they are so true, when hearing some older or poorly mixed tracks, the obvious difference in location recordings can often be jarring.  I can get by that since these are wonderful when used in true stereo or hifi, well-mixed applications.  They really do mimic a hifi speaker system in the small space of my head!<br /><br />I'm not a fan of the burl-look in cars, and I'm also not crazy about the burl-look of these headphones or the beige band.  Since I'm not looking at the headphones but rather listening through them, it's not an issue for me.  The velour covered ear pads are thick, comfortable and have shown no signs wear since I've been using my set.  I've spent many hours at a sitting listening through these and have yet to have a problem or complaint with the fit, feel, or sound.  The band is rather easy to adjust, the pads tilt smoothly and once I've settled in, I've not needed to readjust unless I've removed the headphones.<br /><br />I've used Sennheiser microphones in film and video production, both in the field and studio, having trusted them for providing great sound for a recording, but I've not used Sennheiser earphones until the HD598's in the Audiophile series.  I wish my studio headphones were as comfortable as these, but then I'd need a closed set!  With a long 10 foot cable, I'm able to move more than a couple steps and if I want to extend the distance, I can add on a longer cable.  Coming with an attached gold plated phono (1/4"") plug and a gold plated mini (1/8"") adapter, I'm set for use on laptop, ipod, amplifier, television or professional equipment.  I like them a lot and find that they improve every day!",B0042A8CW2,B016MAOS5E,AGCA64OUVM2TJGNN3IUXMEU7KF6Q,1314049794000,2,False,2177
5.0,s...l...o...w - revising original review to 5 stars,Another reviewer commented on my original review and suggested a simple fix. This router now gets speeds even a bit faster than our old router.  I searched online and found out how to go in and change WMM in Qos from enabled to disabled and the router is now fast.  Very happy and want to thank Absolute Sake for the advice!!!<br /><br />Old review: Our D-Link router died when there was a power outage so we had to get a replacement. I bought this Linksys E1200 based on many positive reviews.  Very sorry I purchased this router as the wireless speed is veeerrry slow.  I just tested speed and got .42 Mbps while the old D-Link router was 20.0 Mbps.  This Linksys E1200 router is not worth even a quarter of the $49.99 price!,B004T9RR6I,B004T9RR6I,AELXZY5KE5RVD5LCBAK6IZ77SNXQ,1332606281000,0,True,727
5.0,Excellent Cable,"I needed a new cable for my in car dock, wanted it short to keep down clutter, wanted it high quality, but low price. This cable's quality surpassed my expectations, I noticed a difference in the audio quality coming from my cell phone through my car stereo's aux jack right away. Perfect length for my setup.",B005UNFRU0,B013EKI2DY,AENEYCW36LJFUFYNOIOHJSOHGZPQ,1336511160000,0,True,309
5.0,A Great GPSr,"This GPSr is very accurate to within 6ft worldwide.  It has use of 5 of the 6 GNSS Satellite systems. (Chinese BDS one not available.) You can add maps, routes, geocaches, waypoints, and tracks to your hearts content. The 64sx will get you within 14ft while it is 6ft with this GPSr.  In canyons, tall buildings, trees this GPSr keeps hold of the signal.  The price varies from $349 to $399.  You'll have to set it up for your needs as it has a lot of choices and settings.  Uses same protective screen as previous models. You can't go wrong with this GPSr.",B0BGQM62M9,B0BGQQN278,AEYACMMQ2LMCJRDKWVMQNBMK57DQ,1670313948432,1,False,557
5.0,Five Stars,I gave this product as a gift.  No problems noted.,B00008IHOZ,B00XJ5FWHE,AEEFDYZJ73IITJUDMZFIWI4ZGM3A,1526501268248,0,True,50
1.0,Don't get these if you actually sweat.,"3 pairs, one replaced under AMEX warranty. They work fine until you actually sweat in them. All three pairs broke after me running for 20 minutes and sweating. They work fine if you don't sweat.",B08QR82RBK,B08QR82RBK,AE76ERPKLFXCO2CTQAZ5NXUVTGKQ,1653326842179,0,False,194
4.0,I've used it for more than 5 years now and ...,I've used it for more than 5 years now and it still works quite well. Although I've used it much less now that everyone has a smartphone.,B0021L9C00,B0021L9C00,AGX7RQ534JF43FBCRANIGJXOJCCQ,1451795688000,0,True,137
5.0,It works so quietly,"I absolutely love this fan~ From the moment I unwrapped it and held it,  felt it’s’ light weight, yet durability, I lIked it~ And was truly impressed when I hooked it up to my laptop and turned it on~ So quiet, and yet was perfectly able to do its’ job very well~",B07N1FF2GT,B07N1FF2GT,AFCPDOHZOOBN3SPHLKF3XKFZPSVQ,1611938976774,0,True,263
5.0,great for small ofiice,"Bought 3 of these for the office, NO problems easy set up great price",B00FE8MKTM,B00FE8MKTM,AFOKJM3S4Z3FPUBXL6B3WTWEOWAQ,1446152076000,0,True,69
5.0,Great iPad cover,Looks great and fits perfectly.  Good protection for my iPad. Highly recommend M,B0078V6REW,B0078V6REW,AFKISZUGNLZOD7PHM7QRBLXWKEAA,1484851615000,0,True,80
5.0,Reliable Seller,Delivered timely and as described. Thank you.,B08CZ1FYBD,B08CZ1FYBD,AEG3ERPC5K6H7LHMLJ47WFKF4BCA,1664628082012,0,True,45
4.0,Replacement power cord,"The power cord works fine, I haven't had any problems.",B00NIYIXB8,B00NIYIXB8,AE4IFWRMFN64JUUE5KBCF5H76FUA,1613879671795,0,True,54
5.0,Better than I could imagine,"This is very sophisticated equipment with easy installation and use.  Router needed.  No cable wires are used.  Powered by wall outlet.  I suggest printing out the installation instructions.  They will come in hand when setting up your cameras and account on computer so you can receive real-time surveillance event notifications on your mobile phone and email.<br /><br />These cameras are fabulous!  Videos are clear, monitored zones are set up to my needs easily, and I can log on and see what is going on currently at home from anywhere I travel. I am very happy with my purchase.  Tech support is readily available, but using the on-site directions I figured things out myself...and I have virtually no tech ability. Absolutely love these cameras!!",B002ZRPYC0,B002ZRPYC0,AEGOR6KGHWMBZYC32MWBMQCSGRWQ,1299378323000,4,True,753
5.0,Best I've used.,How wonderful! Free of problems. Easy to install. Recognized by technicians for excellence!,B07YVVYDMJ,B07YVVYDMJ,AFK5K37XINHSOUS2BD73CPCGFSUQ,1675622498950,0,True,91
5.0,Really good,"Good sounds and comfortable, excellent battery life.",B08KG21NY9,B08KG21NY9,AHN77DNFR75ENR6TJLQSBCAPSGFQ,1632632421766,0,True,52
4.0,Headphone for grandchildren,I needed a flexible pair for when our grandchildren come over. This was excellent,B019Q02YD0,B01K1W9S90,AFIGWMYRENRUV4YVXEVS7FOOYG7Q,1623550809705,0,True,81
5.0,LOVE IT,"Wasn't sure if I would like this case but I love it. Just wish it came in more colors but that's secondary to all the other positive attributes....material, duribility, versatility, etc.",B07CXR8YVF,B07V2RK8ZB,AF4EBSG3BVJOLQAQODL2OAMGGR5A,1538442007525,0,True,186
5.0,Well Made,These are well made and comfortable.  I returned them only because I have airpods and not airpod pro's.,B087NY9T66,B08XWD65SZ,AFXAGPUJFX2OBOVXNOTMM2EDX3PQ,1605281376187,0,True,103
4.0,Overkill,"I bought this for my Android phone. It has enough capacity to hold the entire Library of Congress, apparently. It was recognized right away by the phone and it looks like I will never out of memory again.",B004G60AD6,B004G60AD6,AFTZ6YGG6HEANT2F7QLJS72M2WFQ,1378695956000,1,True,204
4.0,Flexible end didn’t work,For some reason none of the ones with a flexible tip worked for me but other than that they are awesome,B09D7ZSCCT,B0BFB4NV9V,AEXXF5LDFSBIIXZ7LYSOMDGBWSZQ,1641214280887,0,True,103
5.0,Nice improvement.  Perfect fit.  Feeling of security.  See installation video before doing anything.,"This is our fifth OtterBox, dating back to my I phone 3GS.  This version has a major improvement,<br /><br />Pros.<br />  1.  The plastic screen finally looks good.  There was always a gap between the screen and the I Phone glass.  That gave it a cheap look. That gap is gone.  The plastic screen goes flush against the I phone glass and looks much better.<br />  2.  We have never dropped our phones, but this case gives us a great feeling of security.  At $ 800 or so per phone, it's really cheap insurance.<br /><br />Cons.<br />  1.  Installation and removal.  We don't install these often enough to remember how to do it.  The case comes assembled, and must be disassembled before use.  Couldn't remember how to disassemble it. I finally went to You Tube to watch a video.  Search term: &#34;installing an OtterBox case.&#34;  A comment to the video jogged my mind.  It's like changing a bicycle tire.  I used a miniature screwdriver to separate the rubber from the case at the corner.  Nothing sharp.  The rest of the rubber came off easily.  The plastic parts separated easily enough.  Place the phone inside, after cleaning both screens.  Click the plastic pieces together, then place the rubber on.  Keep massaging the rubber until it fully envelopes the plastic tightly.  Had a few gaps at first.<br /><br />  2.  Takes away the looks of the I Phone.  Steve Jobs must have hated OtterBox.<br /><br />  3.  Apple has a neat stand up charger for about $ 35.  I bought one.  OtterBox was late to the party with the OtterBox 6 plus,  so I purchased the Apple 6 Plus leather case. Not much protection, but looks sharp.  Worked great with the Apple stand up charger. Looked sharp together.  Unfortunately, neither the OtterBox, nor any case that recesses the apple phone insert will work with this charger.  Only a very thin shell will work with the charger. Back to using the regular Apple cord.  I also have the OtterBox Strada for my I Phone 6.  I like it.  Although much thinner than the Defender, it doesn't work with the stand up apple charger either. Looks great.  Many compliments.  For those that don't like to carry a wallet all the time, the Strada has a pocket that contains both my license and one credit card.  Great for trips to the gym.  My wife has the Defender.",B00Z7SX51Q,B00Z7SX51Q,AGVAFSJVSPGXMBKR4N6PEOAXNGFA,1446672525000,3,False,2283
